ClusterID,Proteins
Cluster_668,"WP_302869766.1, WP_302877474.1, WP_302893779.1"
Cluster_669,"WP_222011455.1, WP_420360879.1, WP_421721646.1"
Cluster_670,"WP_076777084.1, WP_100271211.1, WP_101965258.1"
Cluster_671,"WP_047009413.1, WP_054576834.1, WP_395186217.1"
Cluster_672,"WP_125369499.1, WP_270421858.1, WP_285159240.1"
Cluster_673,"WP_010093373.1, WP_042585015.1, WP_060055641.1"
Cluster_674,"WP_032056932.1, WP_045126356.1, WP_111855885.1"
Cluster_675,"WP_133675262.1, WP_293719431.1, WP_338610870.1"
Cluster_676,"WP_010872449.1, WP_070097962.1, WP_223211377.1"
Cluster_677,"WP_076301650.1, WP_341087049.1, WP_341087052.1"
Cluster_678,"WP_001189303.1, WP_001189305.1, WP_017400479.1"
Cluster_679,"WP_183111707.1, WP_258892752.1, WP_374136463.1"
Cluster_680,"WP_008335610.1, WP_071974410.1, WP_080458303.1"
Cluster_681,"WP_053118292.1, WP_213627863.1, WP_217859851.1"
Cluster_682,"WP_023318829.1, WP_048225453.1, WP_325842743.1"
Cluster_683,"WP_015376739.1, WP_061872247.1, WP_342168176.1"
Cluster_684,"WP_047326450.1, WP_166071630.1, WP_371438406.1"
Cluster_685,"WP_177009526.1, WP_202696355.1, WP_346638022.1"
Cluster_686,"WP_162147903.1, WP_224588728.1, WP_250634851.1"
Cluster_687,"WP_187484687.1, WP_201499725.1, WP_210459134.1"
Cluster_688,"WP_019985949.1, WP_381737476.1, WP_389462999.1"
Cluster_689,"WP_139398595.1, WP_362845052.1, WP_374810048.1"
Cluster_690,"WP_059661051.1, WP_059664138.1, WP_059771785.1"
Cluster_691,"WP_118066944.1, WP_118067416.1, WP_151202108.1"
Cluster_692,"WP_269775176.1, WP_326156960.1, WP_326350854.1"
Cluster_693,"WP_003162365.1, WP_023097054.1, WP_030047104.1"
Cluster_694,"WP_025652136.1, WP_201582330.1, WP_350587737.1"
Cluster_695,"WP_080712487.1, WP_200659273.1, WP_320392546.1"
Cluster_696,"WP_029857897.1, WP_029866214.1, WP_169628632.1"
Cluster_697,"WP_113871776.1, WP_141046847.1, WP_366205386.1"
Cluster_698,"WP_053228641.1, WP_119912760.1, WP_239209571.1"
Cluster_699,"WP_057724478.1, WP_123449908.1, WP_218438111.1"
Cluster_700,"WP_311043567.1, WP_311044576.1, WP_311044750.1"
Cluster_701,"WP_089443351.1, WP_198108042.1, WP_231127758.1"
Cluster_702,"WP_203347338.1, WP_256951656.1, WP_395215280.1"
Cluster_703,"WP_239362755.1, WP_287956057.1, WP_287957519.1"
Cluster_704,"WP_185754785.1, WP_191831129.1, WP_368969249.1"
Cluster_705,"WP_130692266.1, WP_326893025.1, WP_327208373.1"
Cluster_706,"WP_000186134.1, WP_216712421.1, WP_281263640.1"
Cluster_707,"WP_211708886.1, WP_229758061.1, WP_244218032.1"
Cluster_708,"WP_161679974.1, WP_260442472.1, WP_387401604.1"
Cluster_709,"WP_034911927.1, WP_058689626.1, WP_346541595.1"
Cluster_710,"WP_238989076.1, WP_377947705.1, WP_377973597.1"
Cluster_711,"WP_012075810.1, WP_023435647.1, WP_033986788.1"
Cluster_712,"WP_122390084.1, WP_122681759.1, WP_154845629.1"
Cluster_713,"WP_003454977.1, WP_121349580.1, WP_316440915.1"
Cluster_714,"WP_023755124.1, WP_352824614.1, WP_352902661.1"
Cluster_715,"WP_078231038.1, WP_137008834.1, WP_249122551.1"
Cluster_716,"WP_112740216.1, WP_184501959.1, WP_342636338.1"
Cluster_717,"WP_066817172.1, WP_067922297.1, WP_172720912.1"
Cluster_718,"WP_208186887.1, WP_272644273.1, WP_394183633.1"
Cluster_719,"WP_088869804.1, WP_247822368.1, WP_323891024.1"
Cluster_720,"WP_086353518.1, WP_273795603.1, WP_288491437.1"
Cluster_721,"WP_139777118.1, WP_239873991.1, WP_367633215.1"
Cluster_722,"WP_247369644.1, WP_247378258.1, WP_247487818.1"
Cluster_723,"WP_107759092.1, WP_129639785.1, WP_316505700.1"
Cluster_724,"WP_024564629.1, WP_034696138.1, WP_040997294.1"
Cluster_725,"WP_016771170.1, WP_108078468.1, WP_248916471.1"
Cluster_726,"WP_029739289.1, WP_142448075.1, WP_160623343.1"
Cluster_727,"WP_047734730.1, WP_057067567.1, WP_307751991.1"
Cluster_728,"WP_201203333.1, WP_227696671.1, WP_280077499.1"
Cluster_729,"WP_046236945.1, WP_116826699.1, WP_122266850.1"
Cluster_730,"WP_275415066.1, WP_287956055.1, WP_287957522.1"
Cluster_731,"WP_076777086.1, WP_101965257.1, WP_309576056.1"
Cluster_732,"WP_183111714.1, WP_258892757.1, WP_374136467.1"
Cluster_733,"WP_053152255.1, WP_250330687.1, WP_253130081.1"
Cluster_734,"WP_074026801.1, WP_226886043.1, WP_333548874.1"
Cluster_735,"WP_186009815.1, WP_186111947.1, WP_226285368.1"
Cluster_736,"WP_175966323.1, WP_214001835.1, WP_219014835.1"
Cluster_737,"WP_228128547.1, WP_228740335.1, WP_336755351.1"
Cluster_738,"WP_117245559.1, WP_124988804.1, WP_414476830.1"
Cluster_739,"WP_053808966.1, WP_239874801.1, WP_395215284.1"
Cluster_740,"WP_035196179.1, WP_326151849.1, WP_326168043.1"
Cluster_741,"WP_244506326.1, WP_245444016.1, WP_246714373.1"
Cluster_742,"WP_096753037.1, WP_160293878.1, WP_186170288.1"
Cluster_743,"WP_247369639.1, WP_247378260.1, WP_247487814.1"
Cluster_744,"WP_007912358.1, WP_123594963.1, WP_371042433.1"
Cluster_745,"WP_026749759.1, WP_185636749.1, WP_194346350.1"
Cluster_746,"WP_025652142.1, WP_201575558.1, WP_201582323.1"
Cluster_747,"WP_091407203.1, WP_167944695.1, WP_358127092.1"
Cluster_748,"WP_049082522.1, WP_164476782.1, WP_167815318.1"
Cluster_749,"WP_029528618.1, WP_047739276.1, WP_316882989.1"
Cluster_750,"WP_249842106.1, WP_279920582.1, WP_323162647.1"
Cluster_751,"WP_034129307.1, WP_086353522.1, WP_141108446.1"
Cluster_752,"WP_000625667.1, WP_227292380.1, WP_400245365.1"
Cluster_753,"WP_005265417.1, WP_228127351.1, WP_336755042.1"
Cluster_754,"WP_122390074.1, WP_169839382.1, WP_201018182.1"
Cluster_755,"WP_247479600.1, WP_296416115.1, WP_296419315.1"
Cluster_756,"WP_086274650.1, WP_222069508.1, WP_231455853.1"
Cluster_757,"WP_201203329.1, WP_227696669.1, WP_280077497.1"
Cluster_758,"WP_091407194.1, WP_167944692.1, WP_358127098.1"
Cluster_759,"WP_196005303.1, WP_302258990.1, WP_368335845.1"
Cluster_760,"WP_118191165.1, WP_153093407.1, WP_200758656.1"
Cluster_761,"WP_081026102.1, WP_118909764.1, WP_271643760.1"
Cluster_762,"WP_382322392.1, WP_382327945.1, WP_382327947.1"
Cluster_763,"WP_247441598.1, WP_247547292.1, WP_280707190.1"
Cluster_764,"WP_167860866.1, WP_275245432.1, WP_418889621.1"
Cluster_765,"WP_020904081.1, WP_102370368.1, WP_167425444.1"
Cluster_766,"WP_317510703.1, WP_317574165.1, WP_337516073.1"
Cluster_767,"WP_395567470.1, WP_405045717.1, WP_405045766.1"
Cluster_768,"WP_034866410.1, WP_234107800.1, WP_407476499.1"
Cluster_769,"WP_000085987.1, WP_000086024.1, WP_272835195.1"
Cluster_770,"WP_104499307.1, WP_125279817.1, WP_261635292.1"
Cluster_771,"WP_052171478.1, WP_077917957.1, WP_137657327.1"
Cluster_772,"WP_055326660.1, WP_118909767.1, WP_271643762.1"
Cluster_773,"WP_007664855.1, WP_108454223.1, WP_251884406.1"
Cluster_774,"WP_000556041.1, WP_000556048.1, WP_286497016.1"
Cluster_775,"WP_287485582.1, WP_349082913.1, WP_349082951.1"
Cluster_776,"WP_087740133.1, WP_175657869.1, WP_321891111.1"
Cluster_777,"WP_042845674.1, WP_196535029.1, WP_272658583.1"
Cluster_778,"WP_003180284.1, WP_176091682.1, WP_185057881.1"
Cluster_779,"WP_164455106.1, WP_369098560.1, WP_369098561.1"
Cluster_780,"WP_173600866.1, WP_180231358.1, WP_400154863.1"
Cluster_781,"WP_324012205.1, WP_336290709.1, WP_374851358.1"
Cluster_782,"WP_021231198.1, WP_247822369.1, WP_323891025.1"
Cluster_783,"WP_004129894.1, WP_104668658.1, WP_343070011.1"
Cluster_784,"WP_080434678.1, WP_081058303.1, WP_111938617.1"
Cluster_785,"WP_196488897.1, WP_208451213.1, WP_221625074.1"
Cluster_786,"WP_382009594.1, WP_388315113.1, WP_391870347.1"
Cluster_787,"WP_028780603.1, WP_071238719.1, WP_345871530.1"
Cluster_788,"WP_015376738.1, WP_033634090.1, WP_033637217.1"
Cluster_789,"WP_133675260.1, WP_293719433.1, WP_338610868.1"
Cluster_790,"WP_004152385.1, WP_009309889.1, WP_050896576.1"
Cluster_791,"WP_300448611.1, WP_300751514.1, WP_304965528.1"
Cluster_792,"WP_091407218.1, WP_167944706.1, WP_358127076.1"
Cluster_793,"WP_119871891.1, WP_240351095.1, WP_240351097.1"
Cluster_794,"WP_039146639.1, WP_044591952.1, WP_407193770.1"
Cluster_795,"WP_000734321.1, WP_038981697.1, WP_220771583.1"
Cluster_796,"WP_020977746.1, WP_194624957.1, WP_214659646.1"
Cluster_797,"WP_120151012.1, WP_370313176.1, WP_414161275.1"
Cluster_798,"WP_148127910.1, WP_268830454.1, WP_327437495.1"
Cluster_799,"WP_161748462.1, WP_239739541.1, WP_311749097.1"
Cluster_800,"WP_008026116.1, WP_136000474.1, WP_315870402.1"
Cluster_801,"WP_247369637.1, WP_247378262.1, WP_247454893.1"
Cluster_802,"WP_099808770.1, WP_101965259.1, WP_369628625.1"
Cluster_803,"WP_032001775.1, WP_155761580.1, WP_159375809.1"
Cluster_804,"WP_025130865.1, WP_134784955.1, WP_143170049.1"
Cluster_805,"WP_247405764.1, WP_247495594.1, WP_256805478.1"
Cluster_806,"WP_079379828.1, WP_186478401.1, WP_263939872.1"
Cluster_807,"WP_169482640.1, WP_169482642.1, WP_289390780.1"
Cluster_808,"WP_268301972.1, WP_268304134.1, WP_268379722.1"
Cluster_809,"WP_009676660.1, WP_016423392.1, WP_050803042.1"
Cluster_810,"WP_140280884.1, WP_239945535.1, WP_274683932.1"
Cluster_811,"WP_034932008.1, WP_053323615.1, WP_183116292.1"
Cluster_812,"WP_033459720.1, WP_123786380.1, WP_298012560.1"
Cluster_813,"WP_016771166.1, WP_248916469.1, WP_282390691.1"
Cluster_814,"WP_197089854.1, WP_230822768.1, WP_372569554.1"
Cluster_815,"WP_091407211.1, WP_167944701.1, WP_358127084.1"
Cluster_816,"WP_081036555.1, WP_183146725.1, WP_304875764.1"
Cluster_817,"WP_231127756.1, WP_232357126.1, WP_244132881.1"
Cluster_818,"WP_142588946.1, WP_221960836.1, WP_313606794.1"
Cluster_819,"WP_014225382.1, WP_097531137.1, WP_306490334.1"
Cluster_820,"WP_332569562.1, WP_332577734.1, WP_332578960.1"
Cluster_821,"WP_071720828.1, WP_098508855.1, WP_263703495.1"
Cluster_822,"WP_000743272.1, WP_081405439.1, WP_171071096.1"
Cluster_823,"WP_072447610.1, WP_302702826.1, WP_342694086.1"
Cluster_824,"WP_159290076.1, WP_204352781.1, WP_240133056.1"
Cluster_825,"WP_062609416.1, WP_174067630.1, WP_222379600.1"
Cluster_826,"WP_352483754.1, WP_352818386.1, WP_352836500.1"
Cluster_827,"WP_003863117.1, WP_008502504.1, WP_024908332.1"
Cluster_828,"WP_062609423.1, WP_174067635.1, WP_222379591.1"
Cluster_829,"WP_068950528.1, WP_119921896.1, WP_166471853.1"
Cluster_830,"WP_079380573.1, WP_274978842.1, WP_316144971.1"
Cluster_831,"WP_004264313.1, WP_110591072.1, WP_136134054.1"
Cluster_832,"WP_012841209.1, WP_025768316.1, WP_171344442.1"
Cluster_833,"WP_009113458.1, WP_064518637.1, WP_180788628.1"
Cluster_834,"WP_261973808.1, WP_373941044.1, WP_373941045.1"
Cluster_835,"WP_031953512.1, WP_228128548.1, WP_228133733.1"
Cluster_836,"WP_109428881.1, WP_240282998.1, WP_419280505.1"
Cluster_837,"WP_146042883.1, WP_152565370.1, WP_368170786.1"
Cluster_838,"WP_005413109.1, WP_019661318.1, WP_262226942.1"
Cluster_839,"WP_039039370.1, WP_201888603.1, WP_368182358.1"
Cluster_840,"WP_156933828.1, WP_352824612.1, WP_352902664.1"
Cluster_841,"WP_095592634.1, WP_319863385.1, WP_408824983.1"
Cluster_842,"WP_025537070.1, WP_029857895.1, WP_169628612.1"
Cluster_843,"WP_086274651.1, WP_222069507.1, WP_231455851.1"
Cluster_844,"WP_065689000.1, WP_313903526.1, WP_337796410.1"
Cluster_845,"WP_262226935.1, WP_279936402.1, WP_295573556.1"
Cluster_846,"WP_095593507.1, WP_319863390.1, WP_408824979.1"
Cluster_847,"WP_132740954.1, WP_278394132.1, WP_279731345.1"
Cluster_848,"WP_032023539.1, WP_076611894.1, WP_085064288.1"
Cluster_849,"WP_001265622.1, WP_002262412.1, WP_003026692.1"
Cluster_850,"WP_207738353.1, WP_207743979.1, WP_271939652.1"
Cluster_851,"WP_190282937.1, WP_248239302.1, WP_251109209.1"
Cluster_852,"WP_268413651.1, WP_326156966.1, WP_326350850.1"
Cluster_853,"WP_080408821.1, WP_080436511.1, WP_085546121.1"
Cluster_854,"WP_142588943.1, WP_221960833.1, WP_313606791.1"
Cluster_855,"WP_076301645.1, WP_280775791.1, WP_340010549.1"
Cluster_856,"WP_103360319.1, WP_116886797.1, WP_277249359.1"
Cluster_857,"WP_113871775.1, WP_141046846.1, WP_419983545.1"
Cluster_858,"WP_005301581.1, WP_010674549.1, WP_017412971.1"
Cluster_859,"WP_247405762.1, WP_247495593.1, WP_256805477.1"
Cluster_860,"WP_103289713.1, WP_122390077.1, WP_169839379.1"
Cluster_861,"WP_016391659.1, WP_028626024.1, WP_369680583.1"
Cluster_862,"WP_203347341.1, WP_239874803.1, WP_395215286.1"
Cluster_863,"WP_152033713.1, WP_229182685.1, WP_247821902.1"
Cluster_864,"WP_016771172.1, WP_248916472.1, WP_282390687.1"
Cluster_865,"WP_080925314.1, WP_223465571.1, WP_339427960.1"
Cluster_866,"WP_004584050.1, WP_013815600.1, WP_281122830.1"
Cluster_867,"WP_068443978.1, WP_109393718.1, WP_225575353.1"
Cluster_868,"WP_290297007.1, WP_290297009.1, WP_378170052.1"
Cluster_869,"WP_302648535.1, WP_337675978.1, WP_418927577.1"
Cluster_870,"WP_144113000.1, WP_408246479.1, WP_408247156.1"
Cluster_871,"WP_016706337.1, WP_080571506.1, WP_415835968.1"
Cluster_872,"WP_141710482.1, WP_167944703.1, WP_358127081.1"
Cluster_873,"WP_157009770.1, WP_286869159.1, WP_363331345.1"
Cluster_874,"WP_025012018.1, WP_025887263.1, WP_345873391.1"
Cluster_875,"WP_016484801.1, WP_132847062.1, WP_274103375.1"
Cluster_876,"WP_226499147.1, WP_258606142.1, WP_350570632.1"
Cluster_877,"WP_237500951.1, WP_381737763.1, WP_389462996.1"
Cluster_878,"WP_121373431.1, WP_128677680.1, WP_316130446.1"
Cluster_879,"WP_079534427.1, WP_227266523.1, WP_227334891.1"
Cluster_880,"WP_261973804.1, WP_373941033.1, WP_373941035.1"
Cluster_881,"WP_088717868.1, WP_110217004.1, WP_394487757.1"
Cluster_882,"WP_103734026.1, WP_153871688.1, WP_179119786.1"
Cluster_883,"WP_132941416.1, WP_171757878.1, WP_257976878.1"
Cluster_884,"WP_087672992.1, WP_122517531.1, WP_266009404.1"
Cluster_885,"WP_076301649.1, WP_340010550.1, WP_341087046.1"
Cluster_886,"WP_075875119.1, WP_111326423.1, WP_295668080.1"
Cluster_887,"WP_064574302.1, WP_065424789.1, WP_278426675.1"
Cluster_888,"WP_250896532.1, WP_250903385.1, WP_258365851.1"
Cluster_889,"WP_038451963.1, WP_122613456.1, WP_169962415.1"
Cluster_890,"WP_021160045.1, WP_089443348.1, WP_124613847.1"
Cluster_891,"WP_029492849.1, WP_088336655.1, WP_270465810.1"
Cluster_892,"WP_013691804.1, WP_126242934.1, WP_408492367.1"
Cluster_893,"WP_341933451.1, WP_341955342.1, WP_341955343.1"
Cluster_894,"WP_142588948.1, WP_158489630.1, WP_221960838.1"
Cluster_895,"WP_264958111.1, WP_317602426.1, WP_373122317.1"
Cluster_896,"WP_044350595.1, WP_046888471.1, WP_126329475.1"
Cluster_897,"WP_131722413.1, WP_131806533.1, WP_165704414.1"
Cluster_898,"WP_089444675.1, WP_175909179.1, WP_198108037.1"
Cluster_899,"WP_162598836.1, WP_162762184.1, WP_264967507.1"
Cluster_900,"WP_139398599.1, WP_139430247.1, WP_374810049.1"
Cluster_901,"WP_145240141.1, WP_182730667.1, WP_182794865.1"
Cluster_902,"WP_241150536.1, WP_256665242.1, WP_311971417.1"
Cluster_903,"WP_022519926.1, WP_096651934.1, WP_188637764.1"
Cluster_904,"WP_274660428.1, WP_327872235.1, WP_427243421.1"
Cluster_905,"WP_032056929.1, WP_045126359.1, WP_334475533.1"
Cluster_906,"WP_206680478.1, WP_206680479.1, WP_379012684.1"
Cluster_907,"WP_025651661.1, WP_101211768.1, WP_201565795.1"
Cluster_908,"WP_202988201.1, WP_208891823.1, WP_217520587.1"
Cluster_909,"WP_000528179.1, WP_000528180.1, WP_195197985.1"
Cluster_910,"WP_060419616.1, WP_074027183.1, WP_226308242.1"
Cluster_911,"WP_039146632.1, WP_050043974.1, WP_407193768.1"
Cluster_912,"WP_080398121.1, WP_160741377.1, WP_346541591.1"
Cluster_913,"WP_005379372.1, WP_005394930.1, WP_213913880.1"
Cluster_914,"WP_126852886.1, WP_141251002.1, WP_316440909.1"
Cluster_915,"WP_049615889.1, WP_053008863.1, WP_372569553.1"
Cluster_916,"WP_064985961.1, WP_142885402.1, WP_224665022.1"
Cluster_917,"WP_088869805.1, WP_247822367.1, WP_323891022.1"
Cluster_918,"WP_086274659.1, WP_222069503.1, WP_231455845.1"
Cluster_919,"WP_049081713.1, WP_111849818.1, WP_347745539.1"
Cluster_920,"WP_372023725.1, WP_372090362.1, WP_372502434.1"
Cluster_921,"WP_086353520.1, WP_163048638.1, WP_353675286.1"
Cluster_922,"WP_148425046.1, WP_152927751.1, WP_156953891.1"
Cluster_923,"WP_022460319.1, WP_278497840.1, WP_279048800.1"
Cluster_924,"WP_023435644.1, WP_033986780.1, WP_213911747.1"
Cluster_925,"WP_242483522.1, WP_256869926.1, WP_256869927.1"
Cluster_926,"WP_228133750.1, WP_262468238.1, WP_308957104.1"
Cluster_927,"WP_005060467.1, WP_017205412.1, WP_070921700.1"
Cluster_928,"WP_284554111.1, WP_349526228.1, WP_367153889.1"
Cluster_929,"WP_005131153.1, WP_151789253.1, WP_269505983.1"
Cluster_930,"WP_182018427.1, WP_256951658.1, WP_395215282.1"
Cluster_931,"WP_001258351.1, WP_024438726.1, WP_240282999.1"
Cluster_932,"WP_060382054.1, WP_077225193.1, WP_405322589.1"
Cluster_933,"WP_287485584.1, WP_349056044.1, WP_349082915.1"
Cluster_934,"WP_016771167.1, WP_143483353.1, WP_282390690.1"
Cluster_935,"WP_023755127.1, WP_352824618.1, WP_352902651.1"
Cluster_936,"WP_078231040.1, WP_137008844.1, WP_212571756.1"
Cluster_937,"WP_013691807.1, WP_126242931.1, WP_408492364.1"
Cluster_938,"WP_138110706.1, WP_160293883.1, WP_425128895.1"
Cluster_939,"WP_025760249.1, WP_255403444.1, WP_326003618.1"
Cluster_940,"WP_088162643.1, WP_313240318.1, WP_313240320.1"
Cluster_941,"WP_003195814.1, WP_005792597.1, WP_057006261.1"
Cluster_942,"WP_004642849.1, WP_198077624.1, WP_372539201.1"
Cluster_943,"WP_079534421.1, WP_086505157.1, WP_160443750.1"
Cluster_944,"WP_097774689.1, WP_097781439.1, WP_154276622.1"
Cluster_945,"WP_203347339.1, WP_256951657.1, WP_395215281.1"
Cluster_946,"WP_041212078.1, WP_182956099.1, WP_394293819.1"
Cluster_947,"WP_187181586.1, WP_197832536.1, WP_260514448.1"
Cluster_948,"WP_000749863.1, WP_000749881.1, WP_001408338.1"
Cluster_949,"WP_024742385.1, WP_406746823.1, WP_406746985.1"
Cluster_950,"WP_000654811.1, WP_004225014.1, WP_072198477.1"
Cluster_951,"WP_096753040.1, WP_186185260.1, WP_374941937.1"
Cluster_952,"WP_136439200.1, WP_338057107.1, WP_407323767.1"
Cluster_953,"WP_107653146.1, WP_135906811.1, WP_135917363.1"
Cluster_954,"WP_133675264.1, WP_293719429.1, WP_338610872.1"
Cluster_955,"WP_045260804.1, WP_198886719.1, WP_259386864.1"
Cluster_956,"WP_206641026.1, WP_317147172.1, WP_329794029.1"
Cluster_957,"WP_102494823.1, WP_108214042.1, WP_137003368.1"
Cluster_958,"WP_090202056.1, WP_177062213.1, WP_177065198.1"
Cluster_959,"WP_125563765.1, WP_194868664.1, WP_239444719.1"
Cluster_960,"WP_124988803.1, WP_221002080.1, WP_420516567.1"
Cluster_961,"WP_015422293.1, WP_046024141.1, WP_048822775.1"
Cluster_962,"WP_197151643.1, WP_254930319.1, WP_255015586.1"
Cluster_963,"WP_047009408.1, WP_131701117.1, WP_395186214.1"
Cluster_964,"WP_117729061.1, WP_317510701.1, WP_317510702.1"
Cluster_965,"WP_144227959.1, WP_208159071.1, WP_345859559.1"
Cluster_966,"WP_087920795.1, WP_095240832.1, WP_269775279.1"
Cluster_967,"WP_097531134.1, WP_257123019.1, WP_278587537.1"
Cluster_968,"WP_034022695.1, WP_313665940.1, WP_316144966.1"
Cluster_969,"WP_100013707.1, WP_158676053.1, WP_281802828.1"
Cluster_970,"WP_019985953.1, WP_381737480.1, WP_389462994.1"
Cluster_971,"WP_289282845.1, WP_289285024.1, WP_289303144.1"
Cluster_972,"WP_000426426.1, WP_000426427.1, WP_097330992.1"
Cluster_973,"WP_006488560.1, WP_046545097.1, WP_175781038.1"
Cluster_974,"WP_097531133.1, WP_097560347.1, WP_278587536.1"
Cluster_975,"WP_047734729.1, WP_057067568.1, WP_307751994.1"
Cluster_976,"WP_341933450.1, WP_341955344.1, WP_363370934.1"
Cluster_977,"WP_236250190.1, WP_258028553.1, WP_262377842.1"
Cluster_978,"WP_264627695.1, WP_264646079.1, WP_369076099.1"
Cluster_979,"WP_164455108.1, WP_369103779.1, WP_369115954.1"
Cluster_980,"WP_010942017.1, WP_164930408.1, WP_235044994.1"
Cluster_981,"WP_100013708.1, WP_126678415.1, WP_172952329.1"
Cluster_982,"WP_054572289.1, WP_138737546.1, WP_311165671.1"
Cluster_983,"WP_022678028.1, WP_315728794.1, WP_339346456.1"
Cluster_984,"WP_084001695.1, WP_172598800.1, WP_354487107.1"
Cluster_985,"WP_085478561.1, WP_242576373.1, WP_403683545.1"
Cluster_986,"WP_140329107.1, WP_229024292.1, WP_395230376.1"
Cluster_987,"WP_372023726.1, WP_372090361.1, WP_372502433.1"
Cluster_988,"WP_055055507.1, WP_144368451.1, WP_227196455.1"
Cluster_989,"WP_000980869.1, WP_001009531.1, WP_001009533.1"
Cluster_990,"WP_233970434.1, WP_317178479.1, WP_349926661.1"
Cluster_991,"WP_025130864.1, WP_073470938.1, WP_134784956.1"
Cluster_992,"WP_207245686.1, WP_221137238.1, WP_222047575.1"
Cluster_993,"WP_122754744.1, WP_166596176.1, WP_311971413.1"
Cluster_994,"WP_050489211.1, WP_123786383.1, WP_298012569.1"
Cluster_995,"WP_060781361.1, WP_212356982.1, WP_224558676.1"
Cluster_996,"WP_020904083.1, WP_050941284.1, WP_167425443.1"
Cluster_997,"WP_080149656.1, WP_089237467.1, WP_249842616.1"
Cluster_998,"WP_039187612.1, WP_095661490.1, WP_224452603.1"
Cluster_999,"WP_299143886.1, WP_299165338.1, WP_299719788.1"
Cluster_1000,"WP_005353540.1, WP_042082185.1, WP_139398601.1"
Cluster_1001,"WP_134257472.1, WP_176042949.1, WP_226238210.1"
Cluster_1002,"WP_041170609.1, WP_042523207.1, WP_140097112.1"
Cluster_1003,"WP_041212080.1, WP_168236099.1, WP_182956111.1"
