Target Name	Accession	Query Name	E-value	Score	Start	End	Description
PRTase-CE	PF24390.1	WP_269197128	1.8e-26	93.9	5	282	PRTase-CE
PRTase-CE	PF24390.1	WP_335898873	2.2e-51	175.6	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_267559719	6.2e-23	82.4	1	297	PRTase-CE
PRTase-CE	PF24390.1	WP_170362224	1.1e-43	150.4	31	295	PRTase-CE
PRTase-CE	PF24390.1	WP_028626023	4.6e-25	89.3	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_092790103	2.5e-43	149.2	33	288	PRTase-CE
PRTase-CE	PF24390.1	WP_293682370	1.1e-36	127.5	1	272	PRTase-CE
PRTase-CE	PF24390.1	WP_377400794	4.1e-31	109.2	6	265	PRTase-CE
PRTase-CE	PF24390.1	WP_100013706	7.1e-49	167.3	3	273	PRTase-CE
PRTase-CE	PF24390.1	WP_181293005	1.4e-36	127.1	11	272	PRTase-CE
PRTase-CE	PF24390.1	WP_149647578	4.1e-34	119.0	34	303	PRTase-CE
PRTase-CE	PF24390.1	WP_089122622	3.6e-45	155.2	9	277	PRTase-CE
PRTase-CE	PF24390.1	WP_102494822	8.3e-39	134.4	34	305	PRTase-CE
PRTase-CE	PF24390.1	WP_349914368	1.8e-28	100.5	1	269	PRTase-CE
PRTase-CE	PF24390.1	WP_120623492	5.6e-23	82.5	1	300	PRTase-CE
PRTase-CE	PF24390.1	WP_210522153	8.1e-37	127.8	1	277	PRTase-CE
PRTase-CE	PF24390.1	WP_098714299	2.7e-32	113.0	1	269	PRTase-CE
PRTase-CE	PF24390.1	WP_281802832	2.3e-49	168.9	3	273	PRTase-CE
PRTase-CE	PF24390.1	WP_307741068	4.6e-31	109.0	2	240	PRTase-CE
PRTase-CE	PF24390.1	WP_094075930	4.9e-46	158.0	43	307	PRTase-CE
PRTase-CE	PF24390.1	WP_242369259	3.3e-29	102.9	16	242	PRTase-CE
PRTase_2	PF15609.12	WP_242369259	0.00054	19.9	101	170	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_102317694	2.5e-44	152.4	31	299	PRTase-CE
PRTase-CE	PF24390.1	WP_193251056	1.3e-42	146.9	9	271	PRTase-CE
PRTase-CE	PF24390.1	WP_046015996	8.1e-33	114.7	1	268	PRTase-CE
PRTase-CE	PF24390.1	WP_348116788	1.5e-33	117.2	4	248	PRTase-CE
PRTase-CE	PF24390.1	WP_141407625	3e-51	175.1	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_287700421	6.2e-34	118.4	1	264	PRTase-CE
PRTase-CE	PF24390.1	WP_387083565	1e-30	107.9	1	238	PRTase-CE
PRTase-CE	PF24390.1	WP_129087154	2.8e-38	132.6	33	297	PRTase-CE
PRTase-CE	PF24390.1	WP_125290822	1.2e-48	166.6	34	298	PRTase-CE
PRTase-CE	PF24390.1	WP_087978688	1.6e-34	120.4	2	254	PRTase-CE
PRTase-CE	PF24390.1	WP_160946075	7.2e-39	134.6	16	277	PRTase-CE
PRTase-CE	PF24390.1	WP_196122628	7e-45	154.3	10	277	PRTase-CE
PRTase-CE	PF24390.1	WP_214593190	7.3e-51	173.9	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_387771900	2.4e-31	109.9	1	258	PRTase-CE
PRTase-CE	PF24390.1	WP_182152123	2.6e-31	109.8	1	256	PRTase-CE
PRTase-CE	PF24390.1	WP_119408994	6.8e-25	88.8	5	313	PRTase-CE
PRTase-CE	PF24390.1	WP_292274404	2.8e-45	155.6	40	303	PRTase-CE
PRTase-CE	PF24390.1	WP_367171859	3e-51	175.1	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_181216578	1.3e-50	173.0	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_227696672	4.4e-38	132.0	23	283	PRTase-CE
PRTase-CE	PF24390.1	WP_329405724	2e-24	87.3	3	150	PRTase-CE
PRTase-CE	PF24390.1	WP_140280882	6.4e-45	154.4	9	277	PRTase-CE
PRTase-CE	PF24390.1	WP_012506985	6e-29	102.1	5	310	PRTase-CE
PRTase-CE	PF24390.1	WP_019706022	3e-51	175.1	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_181238647	3.2e-51	175.0	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_209252699	7.5e-25	88.6	8	278	PRTase-CE
PRTase-CE	PF24390.1	WP_201203335	9.4e-38	130.9	23	283	PRTase-CE
PRTase-CE	PF24390.1	WP_230243846	2.2e-28	100.2	28	279	PRTase-CE
PRTase-CE	PF24390.1	WP_119395758	1e-31	111.1	1	260	PRTase-CE
PRTase-CE	PF24390.1	WP_316446821	1.7e-33	116.9	3	227	PRTase-CE
PRTase-CE	PF24390.1	WP_321361953	2.4e-23	83.7	1	268	PRTase-CE
PRTase-CE	PF24390.1	WP_028722268	1.4e-45	156.6	36	295	PRTase-CE
PRTase-CE	PF24390.1	WP_013213999	2.6e-50	172.1	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_294266328	8.6e-40	137.6	43	307	PRTase-CE
Pribosyltran	PF00156.33	WP_294266328	0.00066	19.4	155	183	Phosphoribosyl transferase domain
Kdo	PF06293.20	WP_294266328	0.00078	19.3	48	111	Lipopolysaccharide kinase (Kdo/WaaP) family
PRTase-CE	PF24390.1	WP_069610758	3.2e-36	125.9	5	266	PRTase-CE
PRTase-CE	PF24390.1	WP_373404145	3.6e-48	165.0	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_275155795	3.1e-50	171.8	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_336196028	3.3e-51	175.0	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_161613051	6.5e-45	154.4	9	277	PRTase-CE
PRTase-CE	PF24390.1	WP_161594068	8.1e-39	134.4	9	271	PRTase-CE
PRTase-CE	PF24390.1	WP_310714997	1.8e-23	84.1	1	263	PRTase-CE
PRTase-CE	PF24390.1	WP_062865901	9.2e-45	153.9	9	277	PRTase-CE
PRTase-CE	PF24390.1	WP_170206669	1.2e-20	74.8	56	228	PRTase-CE
UPRTase	PF14681.12	WP_170206669	3.3e-09	36.9	92	153	Uracil phosphoribosyltransferase
Pribosyltran	PF00156.33	WP_170206669	0.00017	21.4	91	160	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_311227897	3.5e-28	99.5	3	268	PRTase-CE
PRTase-CE	PF24390.1	WP_309451939	4.9e-18	66.3	2	225	PRTase-CE
UPRTase	PF14681.12	WP_309451939	1.4e-05	25.1	91	154	Uracil phosphoribosyltransferase
PRTase_2	PF15609.12	WP_309451939	9.5e-05	22.4	97	146	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_101283320	2e-26	93.8	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_076821038	1.3e-28	100.9	1	240	PRTase-CE
Pribosyltran	PF00156.33	WP_076821038	8.3e-05	22.3	104	161	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_134208831	8.3e-29	101.6	1	245	PRTase-CE
PRTase-CE	PF24390.1	WP_400361152	5.7e-43	148.0	31	294	PRTase-CE
PRTase-CE	PF24390.1	WP_062629796	8e-17	62.3	1	306	PRTase-CE
PRTase-CE	PF24390.1	WP_282205994	4.9e-20	72.9	4	261	PRTase-CE
PRTase-CE	PF24390.1	WP_202652674	1.7e-40	139.9	34	305	PRTase-CE
PRTase-CE	PF24390.1	WP_380569766	5.8e-26	92.3	24	255	PRTase-CE
PRTase_2	PF15609.12	WP_380569766	0.00012	22.0	116	187	Phosphoribosyl transferase
Pribosyltran	PF00156.33	WP_380569766	0.00019	21.1	123	189	Phosphoribosyl transferase domain
nSTAND3	PF20720.3	WP_380569766	0.00032	20.8	118	185	Novel STAND NTPase 3
PRTase-CE	PF24390.1	WP_345206830	7.8e-17	62.4	1	302	PRTase-CE
PRTase-CE	PF24390.1	WP_133152783	6.3e-39	134.8	10	281	PRTase-CE
PRTase-CE	PF24390.1	WP_253571482	6.8e-41	141.2	2	263	PRTase-CE
Pribosyltran	PF00156.33	WP_253571482	2.6e-05	24.0	94	141	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_333983733	3.4e-22	79.9	1	278	PRTase-CE
PRTase-CE	PF24390.1	WP_292621970	4.9e-39	135.1	43	307	PRTase-CE
PRTase-CE	PF24390.1	WP_061529862	4.2e-20	73.1	43	267	PRTase-CE
UPRTase	PF14681.12	WP_061529862	2.5e-09	37.3	119	182	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_048292123	7.2e-43	147.7	9	272	PRTase-CE
PRTase-CE	PF24390.1	WP_335363501	1.3e-28	100.9	1	240	PRTase-CE
Pribosyltran	PF00156.33	WP_335363501	8.3e-05	22.3	104	161	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_164724466	1.2e-20	74.8	56	228	PRTase-CE
UPRTase	PF14681.12	WP_164724466	3.3e-09	36.9	92	153	Uracil phosphoribosyltransferase
Pribosyltran	PF00156.33	WP_164724466	0.00017	21.4	91	160	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_170154331	1.2e-20	74.8	56	228	PRTase-CE
UPRTase	PF14681.12	WP_170154331	3.3e-09	36.9	92	153	Uracil phosphoribosyltransferase
Pribosyltran	PF00156.33	WP_170154331	0.00017	21.4	91	160	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_274683935	6.4e-45	154.4	9	277	PRTase-CE
PRTase-CE	PF24390.1	WP_074536285	2.8e-29	103.1	43	267	PRTase-CE
PRTase-CE	PF24390.1	WP_214213718	3.9e-45	155.1	29	292	PRTase-CE
PRTase-CE	PF24390.1	WP_042346796	1.8e-29	103.8	14	258	PRTase-CE
PRTase-CE	PF24390.1	WP_200625904	6.2e-27	95.5	1	277	PRTase-CE
PRTase-CE	PF24390.1	WP_006341996	6.7e-29	101.9	10	290	PRTase-CE
PRTase-CE	PF24390.1	WP_211033436	3e-45	155.4	34	296	PRTase-CE
PRTase-CE	PF24390.1	WP_271643759	2e-26	93.8	2	268	PRTase-CE
PRTase-CE	PF24390.1	WP_311971414	1.4e-25	91.0	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_342116364	5.4e-43	148.1	9	272	PRTase-CE
PRTase-CE	PF24390.1	WP_221002077	7.3e-43	147.7	9	272	PRTase-CE
PRTase-CE	PF24390.1	WP_148964562	1.5e-33	117.2	26	264	PRTase-CE
PRTase-CE	PF24390.1	WP_124988805	6.3e-43	147.8	9	272	PRTase-CE
PRTase-CE	PF24390.1	WP_276157922	2.4e-51	175.4	9	271	PRTase-CE
PRTase-CE	PF24390.1	WP_220788594	6e-28	98.8	3	266	PRTase-CE
PRTase-CE	PF24390.1	WP_217053254	1.1e-47	163.5	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_408891632	4.7e-23	82.7	1	297	PRTase-CE
PRTase-CE	PF24390.1	WP_197803529	1.4e-27	97.6	3	266	PRTase-CE
PRTase-CE	PF24390.1	WP_368942970	1.7e-25	90.7	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_151789254	8.4e-30	104.9	2	269	PRTase-CE
PRTase-CE	PF24390.1	WP_287306693	7.9e-39	134.4	43	307	PRTase-CE
PRTase-CE	PF24390.1	WP_198293826	4e-34	119.0	5	267	PRTase-CE
PRTase-CE	PF24390.1	WP_145824089	1.3e-21	78.0	1	259	PRTase-CE
PRTase-CE	PF24390.1	WP_067700767	1.7e-43	149.7	31	294	PRTase-CE
PRTase-CE	PF24390.1	WP_234529052	1.4e-27	97.6	3	266	PRTase-CE
PRTase-CE	PF24390.1	WP_166444755	1.3e-27	97.7	3	266	PRTase-CE
PRTase-CE	PF24390.1	WP_168299329	1.5e-30	107.3	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_155518334	2.2e-27	96.9	2	268	PRTase-CE
PRTase-CE	PF24390.1	WP_292432957	7.5e-36	124.7	23	287	PRTase-CE
PRTase-CE	PF24390.1	WP_183116295	4.3e-40	138.6	43	307	PRTase-CE
PRTase-CE	PF24390.1	WP_148582096	1.8e-41	143.1	43	307	PRTase-CE
PRTase-CE	PF24390.1	WP_234627151	3.4e-45	155.3	2	265	PRTase-CE
PRTase-CE	PF24390.1	WP_363704812	3.7e-29	102.7	7	265	PRTase-CE
PRTase-CE	PF24390.1	WP_149618111	6e-43	147.9	9	272	PRTase-CE
PRTase-CE	PF24390.1	WP_146858036	6.6e-24	85.5	5	306	PRTase-CE
PRTase-CE	PF24390.1	WP_256665244	3.6e-25	89.7	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_314711504	3.2e-32	112.8	4	263	PRTase-CE
PRTase-CE	PF24390.1	WP_123776490	5.3e-42	144.8	11	273	PRTase-CE
PRTase-CE	PF24390.1	WP_231387753	4.6e-25	89.3	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_289169993	5.4e-44	151.3	12	273	PRTase-CE
PRTase-CE	PF24390.1	WP_122754747	3.6e-25	89.7	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_233964562	1.4e-43	150.0	31	294	PRTase-CE
PRTase-CE	PF24390.1	WP_310470119	1.3e-42	146.8	17	285	PRTase-CE
PRTase-CE	PF24390.1	WP_129551480	9.6e-39	134.1	37	301	PRTase-CE
PRTase-CE	PF24390.1	WP_079716948	1.6e-44	153.1	38	294	PRTase-CE
PRTase-CE	PF24390.1	WP_053158243	2.9e-23	83.4	4	284	PRTase-CE
PRTase-CE	PF24390.1	WP_123749530	4.2e-25	89.5	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_396587731	9.8e-34	117.7	32	273	PRTase-CE
PRTase-CE	PF24390.1	WP_005131151	2.1e-29	103.6	2	269	PRTase-CE
PRTase-CE	PF24390.1	WP_371082202	9.9e-26	91.5	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_136541392	1.1e-32	114.3	4	265	PRTase-CE
PRTase-CE	PF24390.1	WP_051429309	3.4e-23	83.2	4	284	PRTase-CE
PRTase-CE	PF24390.1	WP_259005122	2.9e-43	148.9	9	272	PRTase-CE
PRTase-CE	PF24390.1	WP_230798161	4.2e-31	109.1	6	265	PRTase-CE
PRTase-CE	PF24390.1	WP_305583057	1.1e-40	140.6	24	287	PRTase-CE
PRTase-CE	PF24390.1	WP_213158306	1.7e-28	100.6	9	290	PRTase-CE
PRTase-CE	PF24390.1	WP_020404490	1.7e-25	90.8	1	314	PRTase-CE
PRTase-CE	PF24390.1	WP_332472481	2.8e-35	122.8	3	238	PRTase-CE
PRTase-CE	PF24390.1	WP_038453481	3.3e-23	83.3	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_156826899	3.1e-20	73.5	1	38	PRTase-CE
PRTase-CE	PF24390.1	WP_156826899	3.1e-20	73.5	123	273	PRTase-CE
PRTase-CE	PF24390.1	WP_408443377	1.1e-28	101.3	3	262	PRTase-CE
PRTase-CE	PF24390.1	WP_010681013	1.2e-20	74.9	1	307	PRTase-CE
PRTase-CE	PF24390.1	WP_194768701	2.6e-24	86.9	3	223	PRTase-CE
PRTase-CE	PF24390.1	WP_380059742	3.1e-20	73.5	1	38	PRTase-CE
PRTase-CE	PF24390.1	WP_380059742	3.1e-20	73.5	123	273	PRTase-CE
PRTase-CE	PF24390.1	WP_326329599	1.5e-31	110.6	3	280	PRTase-CE
PRTase-CE	PF24390.1	WP_382161554	3.7e-41	142.1	1	272	PRTase-CE
PRTase-CE	PF24390.1	WP_342533292	4.6e-30	105.7	31	274	PRTase-CE
PRTase-CE	PF24390.1	WP_369888095	2.6e-24	86.9	3	257	PRTase-CE
PRTase-CE	PF24390.1	WP_012723176	3.3e-23	83.2	4	284	PRTase-CE
PRTase-CE	PF24390.1	WP_300173223	7.6e-25	88.6	3	156	PRTase-CE
PRTase-CE	PF24390.1	WP_076708107	2.9e-19	70.3	39	343	PRTase-CE
PRTase-CE	PF24390.1	WP_177009527	8.3e-25	88.5	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_314917625	2.9e-25	90.0	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_360194001	3.7e-22	79.8	1	259	PRTase-CE
PRTase-CE	PF24390.1	WP_201630000	4.2e-45	155.0	26	292	PRTase-CE
PRTase-CE	PF24390.1	WP_139431809	5.6e-32	112.0	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_349056048	8.6e-32	111.4	5	255	PRTase-CE
PRTase-CE	PF24390.1	WP_173119970	2.1e-27	97.0	23	288	PRTase-CE
PRTase-CE	PF24390.1	WP_362845055	9e-32	111.3	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_182195186	3.5e-44	152.0	12	273	PRTase-CE
PRTase-CE	PF24390.1	WP_159051782	3.4e-23	83.2	1	263	PRTase-CE
PRTase-CE	PF24390.1	WP_290611705	3.7e-26	92.9	1	265	PRTase-CE
PRTase-CE	PF24390.1	WP_392767058	8.4e-19	68.8	4	260	PRTase-CE
PRTase-CE	PF24390.1	WP_234710524	3.3e-24	86.5	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_101208572	1.1e-24	88.1	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_145242847	6.5e-44	151.1	24	285	PRTase-CE
PRTase-CE	PF24390.1	WP_139398593	5.3e-32	112.1	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_269754572	1.1e-33	117.5	5	241	PRTase-CE
PRTase-CE	PF24390.1	WP_104934395	1.5e-40	140.1	34	295	PRTase-CE
PRTase-CE	PF24390.1	WP_072880419	1.3e-27	97.6	5	309	PRTase-CE
PRTase-CE	PF24390.1	WP_290882347	2.9e-23	83.4	3	257	PRTase-CE
PRTase-CE	PF24390.1	WP_160209856	2.9e-23	83.4	3	257	PRTase-CE
PRTase-CE	PF24390.1	WP_207032596	1.3e-27	97.6	5	309	PRTase-CE
PRTase-CE	PF24390.1	WP_254566469	3.8e-25	89.6	12	289	PRTase-CE
PRTase-CE	PF24390.1	WP_166406173	5.3e-25	89.1	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_176089767	2.3e-30	106.7	23	282	PRTase-CE
PRTase-CE	PF24390.1	WP_024648492	1.5e-25	90.9	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_345871534	1.7e-45	156.3	38	297	PRTase-CE
PRTase-CE	PF24390.1	WP_182740159	4e-45	155.1	18	285	PRTase-CE
PRTase-CE	PF24390.1	WP_217386152	5.3e-25	89.1	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_329217020	5e-18	66.3	1	255	PRTase-CE
PRTase-CE	PF24390.1	WP_271163575	3.7e-23	83.1	1	269	PRTase-CE
PRTase-CE	PF24390.1	WP_374810047	3.9e-31	109.2	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_050940718	3.5e-31	109.4	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_218438112	4.4e-25	89.4	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_042523178	1.3e-31	110.8	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_290943110	6.9e-20	72.4	39	233	PRTase-CE
PRTase-CE	PF24390.1	WP_083184272	1.6e-25	90.9	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_202696356	5.7e-25	89.0	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_264429564	7.5e-22	78.8	2	41	PRTase-CE
PRTase-CE	PF24390.1	WP_264429564	7.5e-22	78.8	124	274	PRTase-CE
PRTase-CE	PF24390.1	WP_127125071	3e-34	119.4	5	265	PRTase-CE
PRTase-CE	PF24390.1	WP_271524854	1.5e-21	77.8	13	148	PRTase-CE
PRTase-CE	PF24390.1	WP_158694071	7.8e-22	78.7	1	263	PRTase-CE
PRTase-CE	PF24390.1	WP_142928020	3.1e-17	63.7	1	303	PRTase-CE
PRTase-CE	PF24390.1	WP_166132121	4.6e-28	99.2	1	257	PRTase-CE
PRTase-CE	PF24390.1	WP_112411187	1.8e-30	107.0	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_059002904	7.3e-25	88.7	6	283	PRTase-CE
PRTase-CE	PF24390.1	WP_123449907	7.3e-25	88.7	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_307007778	1.1e-34	120.8	3	263	PRTase-CE
PRTase-CE	PF24390.1	WP_309038207	1.3e-43	150.1	24	285	PRTase-CE
PRTase-CE	PF24390.1	WP_227532063	1.7e-28	100.6	2	237	PRTase-CE
PRTase-CE	PF24390.1	WP_102370366	5.6e-31	108.7	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_339036393	1.7e-28	100.6	2	237	PRTase-CE
PRTase-CE	PF24390.1	WP_169844578	1.9e-24	87.3	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_260936901	8.2e-36	124.6	34	289	PRTase-CE
PRTase-CE	PF24390.1	WP_278653848	5.7e-31	108.7	18	249	PRTase-CE
YmgB	PF10798.13	WP_278653848	0.00098	19.3	138	183	Biofilm development protein YmgB/AriR
PRTase-CE	PF24390.1	WP_369969736	1.6e-26	94.1	2	267	PRTase-CE
PRTase-CE	PF24390.1	WP_055008729	8.7e-25	88.4	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_226308240	1.2e-30	107.6	1	274	PRTase-CE
PRTase-CE	PF24390.1	WP_333803344	3.6e-28	99.5	22	261	PRTase-CE
PRTase-CE	PF24390.1	WP_249721208	8.7e-25	88.4	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_307768718	1.4e-37	130.3	12	267	PRTase-CE
PRTase-CE	PF24390.1	WP_016391658	2.9e-19	70.3	4	143	PRTase-CE
PRTase-CE	PF24390.1	WP_122266846	1.7e-33	116.9	16	279	PRTase-CE
PRTase-CE	PF24390.1	WP_348299697	3.6e-34	119.2	4	291	PRTase-CE
PRTase-CE	PF24390.1	WP_312200678	5e-48	164.6	27	289	PRTase-CE
PRTase-CE	PF24390.1	WP_152033795	6.8e-25	88.8	5	148	PRTase-CE
PRTase-CE	PF24390.1	WP_244212824	2.9e-19	70.3	4	143	PRTase-CE
PRTase-CE	PF24390.1	WP_352112131	2.3e-18	67.4	1	257	PRTase-CE
PRTase-CE	PF24390.1	WP_056257266	2e-18	67.6	1	306	PRTase-CE
PRTase-CE	PF24390.1	WP_110177005	1.8e-31	110.3	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_346860810	1.8e-27	97.2	5	307	PRTase-CE
PRTase-CE	PF24390.1	WP_020904095	1.8e-31	110.3	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_377924993	2.3e-29	103.4	4	248	PRTase-CE
PRTase-CE	PF24390.1	WP_380207319	3.5e-30	106.1	1	274	PRTase-CE
PRTase-CE	PF24390.1	WP_162222044	2.1e-22	80.6	3	257	PRTase-CE
PRTase-CE	PF24390.1	WP_008994519	1.9e-28	100.4	1	263	PRTase-CE
PRTase-CE	PF24390.1	WP_093062646	1.3e-33	117.4	3	248	PRTase-CE
PRTase-CE	PF24390.1	WP_322675112	1.6e-24	87.5	23	291	PRTase-CE
PRTase-CE	PF24390.1	WP_220239916	1.3e-31	110.8	9	257	PRTase-CE
PRTase-CE	PF24390.1	WP_099872696	2.5e-29	103.3	4	262	PRTase-CE
PRTase-CE	PF24390.1	WP_272579154	2.3e-32	113.2	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_340507776	5.8e-20	72.6	45	267	PRTase-CE
UPRTase	PF14681.12	WP_340507776	1.3e-09	38.3	118	182	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_346708049	9.4e-35	121.1	23	297	PRTase-CE
PRTase-CE	PF24390.1	WP_096651928	4.1e-34	119.0	3	266	PRTase-CE
PRTase-CE	PF24390.1	WP_155747139	3.3e-19	70.2	37	314	PRTase-CE
PRTase-CE	PF24390.1	WP_396676244	1.6e-27	97.4	31	279	PRTase-CE
PRTase-CE	PF24390.1	WP_233968158	2.3e-30	106.7	1	274	PRTase-CE
PRTase-CE	PF24390.1	WP_217858799	1.9e-25	90.6	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_125421288	1.1e-23	84.8	2	309	PRTase-CE
PRTase-CE	PF24390.1	WP_013657798	4.7e-29	102.4	2	254	PRTase-CE
PRTase-CE	PF24390.1	WP_182956105	1.3e-28	101.0	6	169	PRTase-CE
PRTase-CE	PF24390.1	WP_211528636	1.3e-30	107.5	2	242	PRTase-CE
UPRTase	PF14681.12	WP_211528636	0.00081	19.3	86	150	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_167860726	2.9e-16	60.5	10	69	PRTase-CE
PRTase-CE	PF24390.1	WP_353415810	2.6e-32	113.1	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_317871801	3.9e-27	96.1	1	279	PRTase-CE
PRTase-CE	PF24390.1	WP_027595096	2.6e-25	90.1	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_141953142	2.7e-20	73.7	2	182	PRTase-CE
PRTase-CE	PF24390.1	WP_009465823	1.1e-35	124.1	4	265	PRTase-CE
PRTase-CE	PF24390.1	WP_208188441	7.6e-40	137.8	17	285	PRTase-CE
PRTase-CE	PF24390.1	WP_111435136	1.5e-21	77.9	1	311	PRTase-CE
PRTase-CE	PF24390.1	WP_159565547	9.9e-33	114.4	11	264	PRTase-CE
PRTase-CE	PF24390.1	WP_170035360	2.7e-22	80.2	4	266	PRTase-CE
PRTase-CE	PF24390.1	WP_159562628	9.9e-33	114.4	11	264	PRTase-CE
PRTase-CE	PF24390.1	WP_143219561	1.9e-29	103.7	23	282	PRTase-CE
PRTase-CE	PF24390.1	WP_381737477	5.5e-21	76.0	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_324750992	1.7e-42	146.5	1	264	PRTase-CE
PRTase-CE	PF24390.1	WP_389462998	4.8e-21	76.2	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_140834022	3.6e-26	92.9	18	170	PRTase-CE
PRTase_2	PF15609.12	WP_140834022	0.00044	20.2	20	92	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_203347340	5.1e-38	131.8	34	305	PRTase-CE
PRTase-CE	PF24390.1	WP_287204545	1.5e-40	140.1	43	307	PRTase-CE
PRTase-CE	PF24390.1	WP_071813833	5.3e-32	112.1	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_273457410	1.7e-21	77.6	5	308	PRTase-CE
PRTase-CE	PF24390.1	WP_268301967	1.6e-29	104.0	3	247	PRTase-CE
PRTase-CE	PF24390.1	WP_372094217	1.4e-28	100.9	1	272	PRTase-CE
PRTase-CE	PF24390.1	WP_112295785	2.3e-35	123.1	3	263	PRTase-CE
PRTase-CE	PF24390.1	WP_239874802	5.7e-38	131.6	34	305	PRTase-CE
PRTase-CE	PF24390.1	WP_162281039	8.6e-24	85.2	3	288	PRTase-CE
PRTase-CE	PF24390.1	WP_323891017	2.2e-40	139.5	10	270	PRTase-CE
PRTase-CE	PF24390.1	WP_259386498	5.6e-42	144.7	26	290	PRTase-CE
PRTase-CE	PF24390.1	WP_222024938	1.2e-25	91.3	1	274	PRTase-CE
PRTase-CE	PF24390.1	WP_216922901	6.9e-22	78.9	1	297	PRTase-CE
PRTase-CE	PF24390.1	WP_324069983	3.5e-20	73.3	1	49	PRTase-CE
PRTase-CE	PF24390.1	WP_324069983	3.5e-20	73.3	142	278	PRTase-CE
PRTase-CE	PF24390.1	WP_047353073	5.7e-49	167.7	28	289	PRTase-CE
PRTase-CE	PF24390.1	WP_334959053	4.3e-23	82.9	12	290	PRTase-CE
PRTase-CE	PF24390.1	WP_305534354	2.7e-20	73.7	38	351	PRTase-CE
PRTase-CE	PF24390.1	WP_352236398	1.9e-17	64.4	1	257	PRTase-CE
PRTase-CE	PF24390.1	WP_320522831	7.3e-21	75.6	1	38	PRTase-CE
